ticker,company,cik,announced_date,announcement_url,deal_price,acquirer,consideration_notes,price_at_announcement,spread_at_announcement_pct,outcome,outcome_date,outcome_url,days_to_resolution,verified_by_hand,notes,deal_type,acquirer_type
SQSP,"Squarespace, Inc.",0001496963,2024-05-13,https://www.sec.gov/Archives/edgar/data/1496963/000149696324000038/,,,,,,CLOSED,2024-10-17,https://www.sec.gov/Archives/edgar/data/1496963/000087666124001010/,157,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ENV,"ENVESTNET, INC.",0001337619,2024-07-11,https://www.sec.gov/Archives/edgar/data/1337619/000121390024060651/,,,,,,CLOSED,2024-11-25,https://www.sec.gov/Archives/edgar/data/1337619/000087666124001106/,137,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
AUGX,"Augmedix, Inc.",0001769804,2024-08-27,https://www.sec.gov/Archives/edgar/data/1769804/000121390024072649/,,,,,,CLOSED,2024-10-02,https://www.sec.gov/Archives/edgar/data/1769804/000135445724000740/,36,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
CHUY,"CHUY'S HOLDINGS, INC.",0001524931,2024-07-17,https://www.sec.gov/Archives/edgar/data/1524931/000119312524180426/,,,,,,CLOSED,2024-10-11,https://www.sec.gov/Archives/edgar/data/1524931/000135445724000761/,86,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
PETQ,"PetIQ, Inc.",0001668673,2024-08-07,https://www.sec.gov/Archives/edgar/data/1668673/000110465924086551/,,,,,,CLOSED,2024-10-25,https://www.sec.gov/Archives/edgar/data/1668673/000135445724000831/,79,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
FBMS,FIRST BANCSHARES INC /MS/,0000947559,2024-07-29,https://www.sec.gov/Archives/edgar/data/947559/000110465924083577/,,,,,,CLOSED,2025-04-01,https://www.sec.gov/Archives/edgar/data/947559/000087666125000246/,246,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
CBZ,"CBIZ, Inc.",0000944148,2024-07-31,https://www.sec.gov/Archives/edgar/data/944148/000119312524189467/,,,,,,EXCLUDED,2024-11-01,https://www.sec.gov/Archives/edgar/data/944148/000119312524249818/,93,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01",,
GVP,GSE SYSTEMS INC,0000944480,2024-08-08,https://www.sec.gov/Archives/edgar/data/944480/000114036124036301/,,,,,,CLOSED,2024-11-01,https://www.sec.gov/Archives/edgar/data/944480/000135445724000842/,85,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ITI,"ITERIS, INC.",0000350868,2024-08-09,https://www.sec.gov/Archives/edgar/data/350868/000110465924087480/,,,,,,CLOSED,2024-11-01,https://www.sec.gov/Archives/edgar/data/350868/000135445724000843/,84,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
K,KELLANOVA,0000055067,2024-08-14,https://www.sec.gov/Archives/edgar/data/55067/000119312524200233/,,,,,,EXCLUDED,2025-03-10,https://www.sec.gov/Archives/edgar/data/55067/000087666125000167/,208,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: Form 25 alone; no completion 8-K and issuer kept filing 10-K/10-Q afterwards. | Form 25-NSE",,
GLXZ,"Galaxy Gaming, Inc.",0000013156,2024-07-18,https://www.sec.gov/Archives/edgar/data/13156/000095017024084675/,,,,,,BROKEN,2026-07-21,https://www.sec.gov/Archives/edgar/data/13156/000119312526310570/,733,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001193125-26-310570: Evolution terminated; $5.23M fee; agreement dated 2024-07-18, amended 2025-11-24. Old outcome_date 2024-11-01. | termination language",,
VGR,VECTOR GROUP LTD,0000059440,2024-08-21,https://www.sec.gov/Archives/edgar/data/59440/000110465924091626/,,,,,,CLOSED,2024-10-07,https://www.sec.gov/Archives/edgar/data/59440/000087666124000921/,47,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SGRP,"SPAR Group, Inc.",0001004989,2024-09-03,https://www.sec.gov/Archives/edgar/data/1004989/000143774924028210/,,,,,,BROKEN,2025-05-23,https://www.sec.gov/Archives/edgar/data/1004989/000143774925018341/,262,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001437749-25-018341: Company terminated after Parent failed to close by deadline; agreement dated 2024-08-30. Old outcome_date 2025-05-23. | termination language",,
EVRI,Everi Holdings Inc.,0001318568,2024-07-26,https://www.sec.gov/Archives/edgar/data/1318568/000131856824000151/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/1318568/000087666125000476/,340,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
FYBR,"Frontier Communications Parent, Inc.",0000020520,2024-09-05,https://www.sec.gov/Archives/edgar/data/20520/000114036124040148/,,,,,,CLOSED,2026-01-20,https://www.sec.gov/Archives/edgar/data/20520/000135445726000054/,502,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
RCM,R1 RCM Inc. /DE,0001910851,2024-08-01,https://www.sec.gov/Archives/edgar/data/1910851/000119312524190603/,,,,,,CLOSED,2024-11-19,https://www.sec.gov/Archives/edgar/data/1910851/000135445724000875/,110,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ARC,"ARC DOCUMENT SOLUTIONS, INC.",0001305168,2024-09-11,https://www.sec.gov/Archives/edgar/data/1305168/000114036124040783/,,,,,,CLOSED,2024-11-22,https://www.sec.gov/Archives/edgar/data/1305168/000087666124001102/,72,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
BALY,Bally's Corp,0001747079,2024-10-01,https://www.sec.gov/Archives/edgar/data/1747079/000121390024083589/,,,,,,EXCLUDED,2025-02-13,https://www.sec.gov/Archives/edgar/data/1747079/000121390025013607/,135,y,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | [label audit 2026-09-21] WAS BROKEN, NOT A BREAK: merger completed, 8-K Item 2.01; cash status not yet verified, acc 0001213900-25-013607. | termination language",,
BATL,BATTALION OIL CORP,0001282648,2024-09-19,https://www.sec.gov/Archives/edgar/data/1282648/000110465924101398/,,,,,,BROKEN,2024-12-20,https://www.sec.gov/Archives/edgar/data/1282648/000110465924130519/,92,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001104659-24-130519: Company terminated for Parent (Fury) financing/escrow covenants; ORIGINAL agreement 2023-12-14, row date is a later amendment. Old outcome_date 2024-11-18. | termination language",,
OBDE,Blue Owl Capital Corp III,0001807427,2024-10-15,https://www.sec.gov/Archives/edgar/data/1807427/000119312524237653/,,,,,,CLOSED,2025-01-13,https://www.sec.gov/Archives/edgar/data/1807427/000087666125000018/,90,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ICCH,"ICC Holdings, Inc.",0001681903,2024-10-16,https://www.sec.gov/Archives/edgar/data/1681903/000143774924031369/,,,,,,CLOSED,2025-03-13,https://www.sec.gov/Archives/edgar/data/1681903/000135445725000200/,148,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
PFC,PREMIER FINANCIAL CORP,0000946647,2024-07-26,https://www.sec.gov/Archives/edgar/data/946647/000119312524185469/,,,,,,CLOSED,2025-03-03,https://www.sec.gov/Archives/edgar/data/946647/000135445725000152/,220,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
OB,Outbrain Inc.,0001454938,2024-08-01,https://www.sec.gov/Archives/edgar/data/1454938/000145493824000149/,,,,,,EXCLUDED,2025-02-03,https://www.sec.gov/Archives/edgar/data/1454938/000114036125002802/,186,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01",,
SMAR,SMARTSHEET INC,0001366561,2024-09-24,https://www.sec.gov/Archives/edgar/data/1366561/000162828024041152/,,,,,,CLOSED,2025-01-22,https://www.sec.gov/Archives/edgar/data/1366561/000087666125000046/,120,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
EVBN,EVANS BANCORP INC,0000842518,2024-09-09,https://www.sec.gov/Archives/edgar/data/842518/000110465924098154/,,,,,,CLOSED,2025-05-05,https://www.sec.gov/Archives/edgar/data/842518/000114331325000023/,238,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SBT,"Sterling Bancorp, Inc.",0001680379,2024-09-17,https://www.sec.gov/Archives/edgar/data/1680379/000110465924100678/,,,,,,CLOSED,2025-04-01,https://www.sec.gov/Archives/edgar/data/1680379/000110465925030477/,196,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25,,
CFB,"CROSSFIRST BANKSHARES, INC.",0001458412,2024-08-27,https://www.sec.gov/Archives/edgar/data/1458412/000110465924093087/,,,,,,CLOSED,2025-03-03,https://www.sec.gov/Archives/edgar/data/1458412/000135445725000155/,188,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
VBFC,Village Bank & Trust Financial Corp.,0001290476,2024-09-25,https://www.sec.gov/Archives/edgar/data/1290476/000155837024012992/,,,,,,CLOSED,2025-03-31,https://www.sec.gov/Archives/edgar/data/1290476/000135445725000261/,187,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
MNTX,"Manitex International, Inc.",0001302028,2024-09-12,https://www.sec.gov/Archives/edgar/data/1302028/000119312524217989/,,,,,,CLOSED,2025-01-02,https://www.sec.gov/Archives/edgar/data/1302028/000135445725000002/,112,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
LBPH,"Longboard Pharmaceuticals, Inc.",0001832168,2024-10-16,https://www.sec.gov/Archives/edgar/data/1832168/000114036124043569/,,,,,,CLOSED,2024-12-02,https://www.sec.gov/Archives/edgar/data/1832168/000135445724000898/,47,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ARCH,"ARCH RESOURCES, INC.",0001037676,2024-08-21,https://www.sec.gov/Archives/edgar/data/1037676/000110465924091443/,,,,,,CLOSED,2025-01-14,https://www.sec.gov/Archives/edgar/data/1037676/000087666125000024/,146,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
USAP,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,0000931584,2024-10-17,https://www.sec.gov/Archives/edgar/data/931584/000119312524238389/,,,,,,CLOSED,2025-01-23,https://www.sec.gov/Archives/edgar/data/931584/000135445725000037/,98,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
MMLP,MARTIN MIDSTREAM PARTNERS L.P.,0001176334,2024-10-03,https://www.sec.gov/Archives/edgar/data/1176334/000117633424000123/,,,,,,BROKEN,2024-12-26,https://www.sec.gov/Archives/edgar/data/1176334/000117633424000178/,84,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001176334-24-000178: termination agreement approved by conflicts committee; going-private by Martin Resource Mgmt. Old outcome_date 2024-12-26. | termination language",,
NAPA,"Duckhorn Portfolio, Inc.",0001835256,2024-10-07,https://www.sec.gov/Archives/edgar/data/1835256/000119312524233356/,,,,,,CLOSED,2024-12-26,https://www.sec.gov/Archives/edgar/data/1835256/000087666124001210/,80,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
B,BARNES GROUP INC,0000009984,2024-10-07,https://www.sec.gov/Archives/edgar/data/9984/000114036124042932/,,,,,,CLOSED,2025-01-27,https://www.sec.gov/Archives/edgar/data/9984/000087666125000052/,112,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SASR,SANDY SPRING BANCORP INC,0000824410,2024-10-21,https://www.sec.gov/Archives/edgar/data/824410/000110465924110026/,,,,,,CLOSED,2025-03-31,https://www.sec.gov/Archives/edgar/data/824410/000135445725000262/,161,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ALTR,Altair Engineering Inc.,0001701732,2024-10-30,https://www.sec.gov/Archives/edgar/data/1701732/000119312524247631/,,,,,,CLOSED,2025-03-26,https://www.sec.gov/Archives/edgar/data/1701732/000135445725000243/,147,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SPR,"Spirit AeroSystems Holdings, Inc.",0001364885,2024-11-12,https://www.sec.gov/Archives/edgar/data/1364885/000110465924116771/,,,,,,CLOSED,2025-12-08,https://www.sec.gov/Archives/edgar/data/1364885/000087666125000941/,391,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
AE,"ADAMS RESOURCES & ENERGY, INC.",0000002178,2024-11-12,https://www.sec.gov/Archives/edgar/data/2178/000000217824000090/,,,,,,CLOSED,2025-02-05,https://www.sec.gov/Archives/edgar/data/2178/000114331325000006/,85,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SUM,"Summit Materials, Inc.",0001621563,2024-12-26,https://www.sec.gov/Archives/edgar/data/1621563/000095010324018344/,,,,,,CLOSED,2025-02-11,https://www.sec.gov/Archives/edgar/data/1621563/000087666125000075/,47,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
BCOV,BRIGHTCOVE INC,0001313275,2024-11-25,https://www.sec.gov/Archives/edgar/data/1313275/000119312524264748/,,,,,,CLOSED,2025-02-05,https://www.sec.gov/Archives/edgar/data/1313275/000135445725000069/,72,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ZUO,ZUORA INC,0001423774,2024-10-18,https://www.sec.gov/Archives/edgar/data/1423774/000114036124043648/,,,,,,CLOSED,2025-02-14,https://www.sec.gov/Archives/edgar/data/1423774/000087666125000116/,119,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ENLC,"EnLink Midstream, LLC",0001592000,2024-11-25,https://www.sec.gov/Archives/edgar/data/1592000/000110465924122279/,,,,,,CLOSED,2025-01-31,https://www.sec.gov/Archives/edgar/data/1592000/000087666125000059/,67,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
FLIC,FIRST OF LONG ISLAND CORP,0000740663,2024-09-05,https://www.sec.gov/Archives/edgar/data/740663/000143774924028485/,,,,,,CLOSED,2025-06-02,https://www.sec.gov/Archives/edgar/data/740663/000135445725000480/,270,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
BECN,BEACON ROOFING SUPPLY INC,0001124941,2025-03-20,https://www.sec.gov/Archives/edgar/data/1124941/000121390025025557/,,,,,,CLOSED,2025-04-29,https://www.sec.gov/Archives/edgar/data/1124941/000135445725000356/,40,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SLRN,"ACELYRIN, Inc.",0001962918,2025-03-13,https://www.sec.gov/Archives/edgar/data/1962918/000119312525053552/,,,,,,CLOSED,2025-05-21,https://www.sec.gov/Archives/edgar/data/1962918/000135445725000436/,69,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
CMRX,CHIMERIX INC,0001117480,2025-03-06,https://www.sec.gov/Archives/edgar/data/1117480/000119312525048464/,,,,,,CLOSED,2025-04-21,https://www.sec.gov/Archives/edgar/data/1117480/000135445725000340/,46,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
BRKL,BROOKLINE BANCORP INC,0001049782,2024-12-16,https://www.sec.gov/Archives/edgar/data/1049782/000110465924128696/,,,,,,CLOSED,2025-09-02,https://www.sec.gov/Archives/edgar/data/1049782/000135445725000861/,260,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
JWN,NORDSTROM INC,0000072333,2024-12-23,https://www.sec.gov/Archives/edgar/data/72333/000121390024111520/,,,,,,CLOSED,2025-05-21,https://www.sec.gov/Archives/edgar/data/72333/000087666125000371/,149,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
NEUE,"NeueHealth, Inc.",0001671284,2025-03-20,https://www.sec.gov/Archives/edgar/data/1671284/000167128425000001/,,,,,,CLOSED,2025-10-02,https://www.sec.gov/Archives/edgar/data/1671284/000087666125000732/,196,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
TSVT,"2seventy bio, Inc.",0001860782,2025-04-14,https://www.sec.gov/Archives/edgar/data/1860782/000114036125013626/,,,,,,CLOSED,2025-05-13,https://www.sec.gov/Archives/edgar/data/1860782/000135445725000408/,29,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
OPTN,"OptiNose, Inc.",0001494650,2025-03-20,https://www.sec.gov/Archives/edgar/data/1494650/000149465025000054/,,,,,,CLOSED,2025-05-21,https://www.sec.gov/Archives/edgar/data/1494650/000135445725000435/,62,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
AKYA,"Akoya Biosciences, Inc.",0001711933,2025-04-04,https://www.sec.gov/Archives/edgar/data/1711933/000110465925032006/,,,,,,CLOSED,2025-07-08,https://www.sec.gov/Archives/edgar/data/1711933/000135445725000619/,95,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
HEES,"H&E Equipment Services, Inc.",0001339605,2025-02-19,https://www.sec.gov/Archives/edgar/data/1339605/000119312525029610/,,,,,,CLOSED,2025-06-02,https://www.sec.gov/Archives/edgar/data/1339605/000135445725000481/,103,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
CKPT,"Checkpoint Therapeutics, Inc.",0001651407,2025-03-10,https://www.sec.gov/Archives/edgar/data/1651407/000110465925021973/,,,,,,CLOSED,2025-05-30,https://www.sec.gov/Archives/edgar/data/1651407/000135445725000474/,81,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
RDUS,"RADIUS RECYCLING, INC.",0000912603,2025-03-14,https://www.sec.gov/Archives/edgar/data/912603/000110465925024004/,,,,,,CLOSED,2025-07-10,https://www.sec.gov/Archives/edgar/data/912603/000135445725000635/,118,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SSTK,"Shutterstock, Inc.",0001549346,2025-01-07,https://www.sec.gov/Archives/edgar/data/1549346/000114036125000468/,,,,,,BROKEN,2026-07-07,https://www.sec.gov/Archives/edgar/data/1549346/000114036126028035/,546,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001140361-26-028035: terminated after Second Extended End Date passed; agreement dated 2025-01-06. Old outcome_date 2026-07-13. | termination language",,
RDFN,Redfin Corp,0001382821,2025-03-10,https://www.sec.gov/Archives/edgar/data/1382821/000162828025011457/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/1382821/000135445725000602/,113,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
RDW,Redwire Corp,0001819810,2025-01-21,https://www.sec.gov/Archives/edgar/data/1819810/000181981025000024/,,,,,,EXCLUDED,2025-03-24,https://www.sec.gov/Archives/edgar/data/1819810/000087666125000214/,62,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: Form 25 alone; no completion 8-K and issuer kept filing 10-K/10-Q afterwards. | Form 25-NSE",,
DNB,"Dun & Bradstreet Holdings, Inc.",0001799208,2025-03-24,https://www.sec.gov/Archives/edgar/data/1799208/000110465925027293/,,,,,,CLOSED,2025-08-26,https://www.sec.gov/Archives/edgar/data/1799208/000087666125000617/,155,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
PRA,PROASSURANCE CORP,0001127703,2025-03-20,https://www.sec.gov/Archives/edgar/data/1127703/000187524625000017/,,,,,,CLOSED,2026-06-26,https://www.sec.gov/Archives/edgar/data/1127703/000087666126000573/,463,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
BRDG,Bridge Investment Group Holdings Inc.,0001854401,2025-02-24,https://www.sec.gov/Archives/edgar/data/1854401/000119312525032823/,,,,,,CLOSED,2025-09-02,https://www.sec.gov/Archives/edgar/data/1854401/000087666125000629/,190,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SHYF,"SHYFT GROUP, INC.",0000743238,2025-05-06,https://www.sec.gov/Archives/edgar/data/743238/000095010325005757/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/743238/000135445725000605/,56,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
LNSR,"LENSAR, Inc.",0001320350,2025-03-24,https://www.sec.gov/Archives/edgar/data/1320350/000119312525060906/,,,,,,BROKEN,2026-03-16,https://www.sec.gov/Archives/edgar/data/1320350/000119312526109458/,357,y,"[label audit 2026-09-21] BREAK CONFIRMED, Item 1.02 acc 0001193125-26-109458: Termination and Mutual Release Agreement; LENSAR keeps $10M deposit; agreement dated 2025-03-23. Old outcome_date 2026-03-17. | termination language",,
BLUE,"bluebird bio, Inc.",0001293971,2025-05-14,https://www.sec.gov/Archives/edgar/data/1293971/000119312525119447/,,,,,,CLOSED,2025-06-02,https://www.sec.gov/Archives/edgar/data/1293971/000135445725000482/,19,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SSBK,"Southern States Bancshares, Inc.",0001689731,2025-03-31,https://www.sec.gov/Archives/edgar/data/1689731/000162828025015545/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/1689731/000135445725000603/,92,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
ICAD,ICAD INC,0000749660,2025-04-15,https://www.sec.gov/Archives/edgar/data/749660/000119380525000483/,,,,,,CLOSED,2025-07-17,https://www.sec.gov/Archives/edgar/data/749660/000135445725000684/,93,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
KANT,"KINETA, INC./DE",0001445283,2024-12-12,https://www.sec.gov/Archives/edgar/data/1445283/000095017024135612/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/1445283/000095017025091820/,201,y,"[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | [label audit 2026-09-21] WAS BROKEN, NOT A BREAK: merger with TuHURA completed (stock), 8-K Item 2.01, acc 0000950170-25-091820. | termination language",,
OPOF,OLD POINT FINANCIAL CORP,0000740971,2025-04-07,https://www.sec.gov/Archives/edgar/data/740971/000110465925032666/,,,,,,CLOSED,2025-09-02,https://www.sec.gov/Archives/edgar/data/740971/000135445725000862/,148,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
SWTX,"SpringWorks Therapeutics, Inc.",0001773427,2025-04-28,https://www.sec.gov/Archives/edgar/data/1773427/000110465925039627/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/1773427/000135445725000604/,64,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
AZEK,AZEK Co Inc.,0001782754,2025-03-24,https://www.sec.gov/Archives/edgar/data/1782754/000119312525060788/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/1782754/000087666125000485/,99,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
AXL,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,0001062231,2024-10-17,https://www.sec.gov/Archives/edgar/data/1062231/000106223124000086/,,,,,,EXCLUDED,2026-02-03,https://www.sec.gov/Archives/edgar/data/1062231/000110465926009503/,474,,"[close audit 2026-09-21] WAS CLOSED, NOT PROVEN: completion-type 8-K but no Form 25/15 in window and issuer kept filing: not a delisted take-out of this issuer (acquirer-side / reverse-merger survivor). | 8-K Item 2.01",,
WBA,"Walgreens Boots Alliance, Inc.",0001618921,2025-04-25,https://www.sec.gov/Archives/edgar/data/1618921/000119312525094969/,,,,,,CLOSED,2025-08-28,https://www.sec.gov/Archives/edgar/data/1618921/000135445725000854/,125,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
FARO,FARO TECHNOLOGIES INC,0000917491,2025-05-07,https://www.sec.gov/Archives/edgar/data/917491/000119312525114972/,,,,,,CLOSED,2025-07-21,https://www.sec.gov/Archives/edgar/data/917491/000135445725000699/,75,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
PHX,PHX MINERALS INC.,0000315131,2025-05-12,https://www.sec.gov/Archives/edgar/data/315131/000110465925047293/,,,,,,CLOSED,2025-06-23,https://www.sec.gov/Archives/edgar/data/315131/000087666125000460/,42,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
PPBI,PACIFIC PREMIER BANCORP INC,0001028918,2025-04-25,https://www.sec.gov/Archives/edgar/data/1028918/000110465925038879/,,,,,,CLOSED,2025-09-02,https://www.sec.gov/Archives/edgar/data/1028918/000135445725000860/,130,,[close audit 2026-09-21] close CONFIRMED: Form 25/15 and no later periodic filings (genuine delisting); no closing-language 8-K matched. | Form 25-NSE,,
SVT,SERVOTRONICS INC /DE/,0000089140,2025-06-02,https://www.sec.gov/Archives/edgar/data/89140/000119312525132796/,,,,,,CLOSED,2025-07-01,https://www.sec.gov/Archives/edgar/data/89140/000114331325000040/,29,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
RGLS,Regulus Therapeutics Inc.,0001505512,2025-04-30,https://www.sec.gov/Archives/edgar/data/1505512/000119312525105845/,,,,,,CLOSED,2025-06-25,https://www.sec.gov/Archives/edgar/data/1505512/000135445725000571/,56,,[close audit 2026-09-21] close CONFIRMED: 2.01 completion 8-K + Form 25/15. | Form 25-NSE,,
